,Date,Year,Month,Day,TAVE (C),SNOW (in),PRCP (in)
3043,2012-05-01,2012,5,1,15.555555555555555,0.0,0.62
3044,2012-05-02,2012,5,2,11.11111111111111,0.0,0.08
3045,2012-05-03,2012,5,3,12.222222222222221,0.0,0.47
3046,2012-05-04,2012,5,4,17.77777777777778,0.0,0.1
3047,2012-05-05,2012,5,5,15.555555555555555,0.0,0.0
3048,2012-05-06,2012,5,6,15.0,0.0,0.0
3049,2012-05-07,2012,5,7,15.0,0.0,0.01
3050,2012-05-08,2012,5,8,16.11111111111111,0.0,0.04
3051,2012-05-09,2012,5,9,17.22222222222222,0.0,0.33
3052,2012-5-10,2012,5,10,14.444444444444445,0.0,0.19
3053,2012-05-11,2012,5,11,15.0,0.0,0.0
3054,2012-05-12,2012,5,12,18.88888888888889,0.0,0.0
3055,2012-05-13,2012,5,13,22.22222222222222,0.0,0.0
3056,2012-05-14,2012,5,14,19.444444444444443,0.0,0.0
3057,2012-05-15,2012,5,15,17.22222222222222,0.0,0.54
3058,2012-05-16,2012,5,16,21.11111111111111,0.0,0.09
3059,2012-05-17,2012,5,17,17.22222222222222,0.0,0.0
3060,2012-05-18,2012,5,18,17.22222222222222,0.0,0.0
3061,2012-05-19,2012,5,19,19.444444444444443,0.0,0.0
3062,2012-05-20,2012,5,20,20.0,0.0,0.0
3063,2012-05-21,2012,5,21,15.555555555555555,0.0,1.4
3064,2012-05-22,2012,5,22,18.333333333333332,0.0,0.23
3065,2012-05-23,2012,5,23,21.11111111111111,0.0,0.03
3066,2012-05-24,2012,5,24,17.77777777777778,0.0,0.95
3067,2012-05-25,2012,5,25,20.0,0.0,0.0
3068,2012-05-26,2012,5,26,24.444444444444443,0.0,0.02
3069,2012-05-27,2012,5,27,22.77777777777778,0.0,0.06
3070,2012-05-28,2012,5,28,26.666666666666668,0.0,0.0
3071,2012-05-29,2012,5,29,26.11111111111111,0.0,0.21
3072,2012-05-30,2012,5,30,22.22222222222222,0.0,0.01
3073,2012-05-31,2012,5,31,22.77777777777778,0.0,0.0
3074,2012-06-01,2012,6,1,20.0,0.0,0.25
3075,2012-06-02,2012,6,2,20.0,0.0,0.39
3076,2012-06-03,2012,6,3,19.444444444444443,0.0,0.01
3077,2012-06-04,2012,6,4,15.0,0.0,0.18
3078,2012-06-05,2012,6,5,14.444444444444445,0.0,0.01
3079,2012-06-06,2012,6,6,17.22222222222222,0.0,0.01
3080,2012-06-07,2012,6,7,20.0,0.0,0.01
3081,2012-06-08,2012,6,8,21.666666666666668,0.0,0.0
3082,2012-06-09,2012,6,9,21.666666666666668,0.0,0.0
3083,2012-6-10,2012,6,10,23.88888888888889,0.0,0.0
3084,2012-06-11,2012,6,11,21.666666666666668,0.0,0.0
3085,2012-06-12,2012,6,12,20.555555555555557,0.0,1.02
3086,2012-06-13,2012,6,13,19.444444444444443,0.0,0.32
3087,2012-06-14,2012,6,14,21.11111111111111,0.0,0.0
3088,2012-06-15,2012,6,15,21.11111111111111,0.0,0.0
3089,2012-06-16,2012,6,16,21.11111111111111,0.0,0.0
3090,2012-06-17,2012,6,17,18.88888888888889,0.0,0.0
3091,2012-06-18,2012,6,18,18.333333333333332,0.0,0.0
3092,2012-06-19,2012,6,19,21.11111111111111,0.0,0.0
3093,2012-06-20,2012,6,20,27.77777777777778,0.0,0.0
3094,2012-06-21,2012,6,21,30.555555555555557,0.0,0.0
3095,2012-06-22,2012,6,22,26.666666666666668,0.0,0.35
3096,2012-06-23,2012,6,23,25.0,0.0,0.0
3097,2012-06-24,2012,6,24,23.88888888888889,0.0,0.06
3098,2012-06-25,2012,6,25,20.0,0.0,0.15
3099,2012-06-26,2012,6,26,18.333333333333332,0.0,0.0
3100,2012-06-27,2012,6,27,22.22222222222222,0.0,0.0
3101,2012-06-28,2012,6,28,25.555555555555557,0.0,0.0
3102,2012-06-29,2012,6,29,27.22222222222222,0.0,0.21
3103,2012-06-30,2012,6,30,29.444444444444443,0.0,0.0
3104,2012-07-01,2012,7,1,28.88888888888889,0.0,0.0
3105,2012-07-02,2012,7,2,26.666666666666668,0.0,0.0
3106,2012-07-03,2012,7,3,26.666666666666668,0.0,0.0
3107,2012-07-04,2012,7,4,27.22222222222222,0.0,0.06
3108,2012-07-05,2012,7,5,30.0,0.0,0.0
3109,2012-07-06,2012,7,6,28.333333333333332,0.0,0.0
3110,2012-07-07,2012,7,7,29.444444444444443,0.0,0.5
3111,2012-07-08,2012,7,8,27.77777777777778,0.0,0.09
3112,2012-07-09,2012,7,9,26.666666666666668,0.0,0.0
3113,2012-7-10,2012,7,10,25.555555555555557,0.0,0.0
3114,2012-07-11,2012,7,11,25.555555555555557,0.0,0.0
3115,2012-07-12,2012,7,12,26.666666666666668,0.0,0.0
3116,2012-07-13,2012,7,13,27.77777777777778,0.0,0.0
3117,2012-07-14,2012,7,14,26.11111111111111,0.0,0.0
3118,2012-07-15,2012,7,15,26.666666666666668,0.0,0.26
3119,2012-07-16,2012,7,16,27.22222222222222,0.0,0.0
3120,2012-07-17,2012,7,17,29.444444444444443,0.0,0.0
3121,2012-07-18,2012,7,18,30.555555555555557,0.0,1.76
3122,2012-07-19,2012,7,19,22.22222222222222,0.0,0.02
3123,2012-07-20,2012,7,20,19.444444444444443,0.0,0.58
3124,2012-07-21,2012,7,21,21.11111111111111,0.0,0.0
3125,2012-07-22,2012,7,22,23.333333333333332,0.0,0.0
3126,2012-07-23,2012,7,23,26.11111111111111,0.0,0.15
3127,2012-07-24,2012,7,24,28.333333333333332,0.0,0.0
3128,2012-07-25,2012,7,25,24.444444444444443,0.0,0.0
3129,2012-07-26,2012,7,26,25.555555555555557,0.0,0.6
3130,2012-07-27,2012,7,27,26.11111111111111,0.0,0.0
3131,2012-07-28,2012,7,28,23.88888888888889,0.0,0.18
3132,2012-07-29,2012,7,29,23.333333333333332,0.0,0.01
3133,2012-07-30,2012,7,30,23.88888888888889,0.0,0.0
3134,2012-07-31,2012,7,31,23.88888888888889,0.0,0.0
3135,2012-08-01,2012,8,1,23.333333333333332,0.0,0.64
3136,2012-08-02,2012,8,2,26.11111111111111,0.0,0.0
3137,2012-08-03,2012,8,3,27.77777777777778,0.0,0.0
3138,2012-08-04,2012,8,4,28.333333333333332,0.0,0.0
3139,2012-08-05,2012,8,5,27.77777777777778,0.0,0.22
3140,2012-08-06,2012,8,6,26.11111111111111,0.0,0.01
3141,2012-08-07,2012,8,7,24.444444444444443,0.0,0.0
3142,2012-08-08,2012,8,8,26.666666666666668,0.0,0.0
3143,2012-08-09,2012,8,9,27.22222222222222,0.0,0.0
3144,2012-8-10,2012,8,10,23.88888888888889,0.0,0.24
3145,2012-08-11,2012,8,11,27.22222222222222,0.0,0.0
3146,2012-08-12,2012,8,12,26.666666666666668,0.0,0.0
3147,2012-08-13,2012,8,13,25.555555555555557,0.0,0.0
3148,2012-08-14,2012,8,14,24.444444444444443,0.0,0.01
3149,2012-08-15,2012,8,15,23.88888888888889,0.0,0.57
3150,2012-08-16,2012,8,16,24.444444444444443,0.0,0.0
3151,2012-08-17,2012,8,17,25.0,0.0,0.15
3152,2012-08-18,2012,8,18,21.666666666666668,0.0,0.32
3153,2012-08-19,2012,8,19,20.0,0.0,0.0
3154,2012-08-20,2012,8,20,22.22222222222222,0.0,0.0
3155,2012-08-21,2012,8,21,23.333333333333332,0.0,0.0
3156,2012-08-22,2012,8,22,23.88888888888889,0.0,0.0
3157,2012-08-23,2012,8,23,25.0,0.0,0.0
3158,2012-08-24,2012,8,24,25.555555555555557,0.0,0.0
3159,2012-08-25,2012,8,25,25.555555555555557,0.0,0.0
3160,2012-08-26,2012,8,26,24.444444444444443,0.0,0.0
3161,2012-08-27,2012,8,27,24.444444444444443,0.0,0.61
3162,2012-08-28,2012,8,28,26.666666666666668,0.0,0.14
3163,2012-08-29,2012,8,29,22.77777777777778,0.0,0.0
3164,2012-08-30,2012,8,30,22.22222222222222,0.0,0.0
3165,2012-08-31,2012,8,31,26.666666666666668,0.0,0.0
3166,2012-09-01,2012,9,1,28.333333333333332,0.0,0.0
3167,2012-09-02,2012,9,2,25.0,0.0,0.0
3168,2012-09-03,2012,9,3,23.88888888888889,0.0,0.0
3169,2012-09-04,2012,9,4,23.88888888888889,0.0,0.13
3170,2012-09-05,2012,9,5,24.444444444444443,0.0,0.07
3171,2012-09-06,2012,9,6,23.88888888888889,0.0,0.0
3172,2012-09-07,2012,9,7,26.11111111111111,0.0,0.0
3173,2012-09-08,2012,9,8,22.22222222222222,0.0,0.39
3174,2012-09-09,2012,9,9,21.666666666666668,0.0,0.0
3175,2012-9-10,2012,9,10,18.333333333333332,0.0,0.0
3176,2012-09-11,2012,9,11,17.77777777777778,0.0,0.0
3177,2012-09-12,2012,9,12,21.11111111111111,0.0,0.0
3178,2012-09-13,2012,9,13,22.22222222222222,0.0,0.0
3179,2012-09-14,2012,9,14,22.22222222222222,0.0,0.0
3180,2012-09-15,2012,9,15,19.444444444444443,0.0,0.01
3181,2012-09-16,2012,9,16,18.88888888888889,0.0,0.0
3182,2012-09-17,2012,9,17,20.0,0.0,0.0
3183,2012-09-18,2012,9,18,21.666666666666668,0.0,1.54
3184,2012-09-19,2012,9,19,17.77777777777778,0.0,0.0
3185,2012-09-20,2012,9,20,16.666666666666668,0.0,0.0
3186,2012-09-21,2012,9,21,20.0,0.0,0.0
3187,2012-09-22,2012,9,22,20.0,0.0,0.22
3188,2012-09-23,2012,9,23,16.666666666666668,0.0,0.0
3189,2012-09-24,2012,9,24,15.555555555555555,0.0,0.0
3190,2012-09-25,2012,9,25,17.22222222222222,0.0,0.0
3191,2012-09-26,2012,9,26,21.11111111111111,0.0,0.01
3192,2012-09-27,2012,9,27,20.555555555555557,0.0,0.06
3193,2012-09-28,2012,9,28,18.333333333333332,0.0,1.96
3194,2012-09-29,2012,9,29,16.11111111111111,0.0,0.0
3195,2012-09-30,2012,9,30,16.666666666666668,0.0,0.0
3196,2012-10-1,2012,10,1,16.11111111111111,0.0,0.0
3197,2012-10-2,2012,10,2,18.88888888888889,0.0,0.38
3198,2012-10-3,2012,10,3,20.0,0.0,0.0
3199,2012-10-4,2012,10,4,21.11111111111111,0.0,0.0
3200,2012-10-5,2012,10,5,21.11111111111111,0.0,0.0
3201,2012-10-6,2012,10,6,18.88888888888889,0.0,0.0
3202,2012-10-7,2012,10,7,10.0,0.0,0.19
3203,2012-10-8,2012,10,8,10.0,0.0,0.0
3204,2012-10-9,2012,10,9,12.222222222222221,0.0,0.03
3205,2012-10-10,2012,10,10,15.555555555555555,0.0,0.25
3206,2012-10-11,2012,10,11,11.666666666666666,0.0,0.0
3207,2012-10-12,2012,10,12,9.444444444444445,0.0,0.0
3208,2012-10-13,2012,10,13,7.777777777777778,0.0,0.0
3209,2012-10-14,2012,10,14,16.666666666666668,0.0,0.0
3210,2012-10-15,2012,10,15,18.333333333333332,0.0,0.2
3211,2012-10-16,2012,10,16,12.222222222222221,0.0,0.0
3212,2012-10-17,2012,10,17,11.666666666666666,0.0,0.0
3213,2012-10-18,2012,10,18,14.444444444444445,0.0,0.0
3214,2012-10-19,2012,10,19,17.77777777777778,0.0,0.89
3215,2012-10-20,2012,10,20,16.666666666666668,0.0,0.0
3216,2012-10-21,2012,10,21,13.88888888888889,0.0,0.0
3217,2012-10-22,2012,10,22,14.444444444444445,0.0,0.0
3218,2012-10-23,2012,10,23,15.555555555555555,0.0,0.03
3219,2012-10-24,2012,10,24,14.444444444444445,0.0,0.0
3220,2012-10-25,2012,10,25,15.0,0.0,0.0
3221,2012-10-26,2012,10,26,16.11111111111111,0.0,0.0
3222,2012-10-27,2012,10,27,16.666666666666668,0.0,0.0
3223,2012-10-28,2012,10,28,13.88888888888889,0.0,0.0
3224,2012-10-29,2012,10,29,13.88888888888889,0.0,0.67
3225,2012-10-30,2012,10,30,10.555555555555555,0.0,0.27
3226,2012-10-31,2012,10,31,8.333333333333334,0.0,0.01
3227,2012-11-01,2012,11,1,8.333333333333334,0.0,0.0
3228,2012-11-02,2012,11,2,8.88888888888889,0.0,0.0
3229,2012-11-03,2012,11,3,7.777777777777778,0.0,0.0
3230,2012-11-04,2012,11,4,7.222222222222222,0.0,0.0
3231,2012-11-05,2012,11,5,4.444444444444445,0.0,0.0
3232,2012-11-06,2012,11,6,2.7777777777777777,0.0,0.0
3233,2012-11-07,2012,11,7,2.2222222222222223,4.3,1.12
3234,2012-11-08,2012,11,8,4.444444444444445,0.4,0.06
3235,2012-11-09,2012,11,9,7.222222222222222,0.0,0.0
3236,2012-11-10,2012,11,10,9.444444444444445,0.0,0.0
3237,2012-11-11,2012,11,11,13.88888888888889,0.0,0.0
3238,2012-11-12,2012,11,12,13.88888888888889,0.0,0.0
3239,2012-11-13,2012,11,13,10.555555555555555,0.0,0.09
3240,2012-11-14,2012,11,14,5.555555555555555,0.0,0.0
3241,2012-11-15,2012,11,15,4.444444444444445,0.0,0.0
3242,2012-11-16,2012,11,16,5.555555555555555,0.0,0.0
3243,2012-11-17,2012,11,17,7.222222222222222,0.0,0.0
3244,2012-11-18,2012,11,18,6.666666666666667,0.0,0.0
3245,2012-11-19,2012,11,19,5.555555555555555,0.0,0.0
3246,2012-11-20,2012,11,20,7.777777777777778,0.0,0.0
3247,2012-11-21,2012,11,21,8.333333333333334,0.0,0.0
3248,2012-11-22,2012,11,22,8.88888888888889,0.0,0.0
3249,2012-11-23,2012,11,23,10.0,0.0,0.01
3250,2012-11-24,2012,11,24,6.111111111111111,0.0,0.0
3251,2012-11-25,2012,11,25,2.7777777777777777,0.0,0.0
3252,2012-11-26,2012,11,26,5.555555555555555,0.0,0.0
3253,2012-11-27,2012,11,27,3.3333333333333335,0.0,0.53
3254,2012-11-28,2012,11,28,3.3333333333333335,0.0,0.0
3255,2012-11-29,2012,11,29,3.888888888888889,0.0,0.0
3256,2012-11-30,2012,11,30,5.555555555555555,0.0,0.0
3257,2012-12-01,2012,12,1,3.888888888888889,0.0,0.0
3258,2012-12-02,2012,12,2,8.333333333333334,0.0,0.04
3259,2012-12-03,2012,12,3,12.777777777777779,0.0,0.0
3260,2012-12-04,2012,12,4,12.777777777777779,0.0,0.07
3261,2012-12-05,2012,12,5,8.333333333333334,0.0,0.0
3262,2012-12-06,2012,12,6,1.6666666666666667,0.0,0.0
3263,2012-12-07,2012,12,7,5.0,0.0,0.14
3264,2012-12-08,2012,12,8,8.333333333333334,0.0,0.36
3265,2012-12-09,2012,12,9,7.777777777777778,0.0,0.18
3266,2012-12-10,2012,12,10,11.11111111111111,0.0,0.03
3267,2012-12-11,2012,12,11,10.0,0.0,0.06
3268,2012-12-12,2012,12,12,4.444444444444445,0.0,0.0
3269,2012-12-13,2012,12,13,5.0,0.0,0.0
3270,2012-12-14,2012,12,14,6.111111111111111,0.0,0.0
3271,2012-12-15,2012,12,15,6.111111111111111,0.0,0.0
3272,2012-12-16,2012,12,16,7.222222222222222,0.0,0.4
3273,2012-12-17,2012,12,17,5.555555555555555,0.0,0.29
3274,2012-12-18,2012,12,18,9.444444444444445,0.0,0.51
3275,2012-12-19,2012,12,19,6.111111111111111,0.0,0.0
3276,2012-12-20,2012,12,20,5.0,0.0,0.02
3277,2012-12-21,2012,12,21,7.777777777777778,0.0,0.7
3278,2012-12-22,2012,12,22,2.7777777777777777,0.0,0.0
3279,2012-12-23,2012,12,23,3.888888888888889,0.0,0.0
3280,2012-12-24,2012,12,24,2.7777777777777777,0.0,0.07
3281,2012-12-25,2012,12,25,2.7777777777777777,0.0,0.06
3282,2012-12-26,2012,12,26,1.1111111111111112,0.4,0.99
3283,2012-12-27,2012,12,27,1.6666666666666667,0.0,0.62
3284,2012-12-28,2012,12,28,1.1111111111111112,0.0,0.0
3285,2012-12-29,2012,12,29,0.0,0.0,0.26
3286,2012-12-30,2012,12,30,-0.5555555555555556,0.0,0.0
3287,2012-12-31,2012,12,31,0.5555555555555556,0.0,0.0
3288,2013-01-01,2013,1,1,0.5555555555555556,0.0,0.0
3289,2013-01-02,2013,1,2,-2.2222222222222223,0.0,0.0
3290,2013-01-03,2013,1,3,-2.2222222222222223,0.0,0.0
3291,2013-01-04,2013,1,4,1.1111111111111112,0.0,0.0
3292,2013-01-05,2013,1,5,2.7777777777777777,0.0,0.0
3293,2013-01-06,2013,1,6,4.444444444444445,0.0,0.0
3294,2013-01-07,2013,1,7,5.0,0.0,0.0
3295,2013-01-08,2013,1,8,5.555555555555555,0.0,0.0
3296,2013-01-09,2013,1,9,6.666666666666667,0.0,0.0
3297,2013-1-10,2013,1,10,6.666666666666667,0.0,0.0
3298,2013-01-11,2013,1,11,5.555555555555555,0.0,0.55
3299,2013-01-12,2013,1,12,7.222222222222222,0.0,0.02
3300,2013-01-13,2013,1,13,8.333333333333334,0.0,0.0
3301,2013-01-14,2013,1,14,8.333333333333334,0.0,0.09
3302,2013-01-15,2013,1,15,2.7777777777777777,0.0,0.12
3303,2013-01-16,2013,1,16,1.6666666666666667,0.0,0.69
3304,2013-01-17,2013,1,17,3.888888888888889,0.0,0.0
3305,2013-01-18,2013,1,18,-1.1111111111111112,0.0,0.0
3306,2013-01-19,2013,1,19,5.0,0.0,0.0
3307,2013-01-20,2013,1,20,5.555555555555555,0.0,0.0
3308,2013-01-21,2013,1,21,-1.6666666666666667,0.0,0.0
3309,2013-01-22,2013,1,22,-6.666666666666667,0.0,0.0
3310,2013-01-23,2013,1,23,-8.88888888888889,0.0,0.0
3311,2013-01-24,2013,1,24,-8.333333333333334,0.0,0.0
3312,2013-01-25,2013,1,25,-7.222222222222222,1.5,0.07
3313,2013-01-26,2013,1,26,-6.111111111111111,0.0,0.0
3314,2013-01-27,2013,1,27,-2.7777777777777777,0.0,0.0
3315,2013-01-28,2013,1,28,0.5555555555555556,0.0,0.22
3316,2013-01-29,2013,1,29,6.111111111111111,0.0,0.06
3317,2013-01-30,2013,1,30,9.444444444444445,0.0,0.04
3318,2013-01-31,2013,1,31,7.777777777777778,0.0,0.9
3319,2013-02-01,2013,2,1,-2.2222222222222223,0.0,0.0
3320,2013-02-02,2013,2,2,-4.444444444444445,0.1,0.02
3321,2013-02-03,2013,2,3,-2.7777777777777777,0.3,0.02
3322,2013-02-04,2013,2,4,-2.7777777777777777,0.0,0.0
3323,2013-02-05,2013,2,5,-1.1111111111111112,0.4,0.02
3324,2013-02-06,2013,2,6,1.1111111111111112,0.0,0.0
3325,2013-02-07,2013,2,7,-1.6666666666666667,0.0,0.0
3326,2013-02-08,2013,2,8,-0.5555555555555556,6.3,1.15
3327,2013-02-09,2013,2,9,-2.7777777777777777,5.1,0.38
3328,2013-2-10,2013,2,10,-2.7777777777777777,0.0,0.0
3329,2013-02-11,2013,2,11,4.444444444444445,0.0,0.49
3330,2013-02-12,2013,2,12,4.444444444444445,0.0,0.0
3331,2013-02-13,2013,2,13,3.888888888888889,0.0,0.03
3332,2013-02-14,2013,2,14,4.444444444444445,0.0,0.0
3333,2013-02-15,2013,2,15,7.777777777777778,0.0,0.0
3334,2013-02-16,2013,2,16,2.2222222222222223,0.0,0.02
3335,2013-02-17,2013,2,17,-3.888888888888889,0.0,0.0
3336,2013-02-18,2013,2,18,-3.3333333333333335,0.0,0.0
3337,2013-02-19,2013,2,19,5.0,0.0,0.15
3338,2013-02-20,2013,2,20,0.0,0.0,0.0
3339,2013-02-21,2013,2,21,-1.6666666666666667,0.0,0.0
3340,2013-02-22,2013,2,22,0.0,0.0,0.0
3341,2013-02-23,2013,2,23,3.888888888888889,0.0,0.26
3342,2013-02-24,2013,2,24,5.0,0.0,0.01
3343,2013-02-25,2013,2,25,3.888888888888889,0.0,0.0
3344,2013-02-26,2013,2,26,4.444444444444445,0.0,0.14
3345,2013-02-27,2013,2,27,5.555555555555555,0.0,1.56
3346,2013-02-28,2013,2,28,7.222222222222222,0.0,0.0
3347,2013-03-01,2013,3,1,5.0,0.0,0.0
3348,2013-03-02,2013,3,2,2.2222222222222223,0.0,0.0
3349,2013-03-03,2013,3,3,1.6666666666666667,0.0,0.0
3350,2013-03-04,2013,3,4,1.6666666666666667,0.0,0.0
3351,2013-03-05,2013,3,5,4.444444444444445,0.0,0.0
3352,2013-03-06,2013,3,6,4.444444444444445,0.0,0.0
3353,2013-03-07,2013,3,7,2.2222222222222223,0.0,0.19
3354,2013-03-08,2013,3,8,2.7777777777777777,4.0,0.54
3355,2013-03-09,2013,3,9,7.222222222222222,0.0,0.0
3356,2013-3-10,2013,3,10,6.111111111111111,0.0,0.0
3357,2013-03-11,2013,3,11,8.333333333333334,0.0,0.0
3358,2013-03-12,2013,3,12,10.0,0.0,0.79
3359,2013-03-13,2013,3,13,7.222222222222222,0.0,0.0
3360,2013-03-14,2013,3,14,1.6666666666666667,0.0,0.0
3361,2013-03-15,2013,3,15,3.888888888888889,0.0,0.0
3362,2013-03-16,2013,3,16,2.7777777777777777,0.3,0.12
3363,2013-03-17,2013,3,17,1.1111111111111112,0.0,0.0
3364,2013-03-18,2013,3,18,0.0,3.0,0.65
3365,2013-03-19,2013,3,19,3.3333333333333335,0.0,0.36
3366,2013-03-20,2013,3,20,3.888888888888889,0.0,0.0
3367,2013-03-21,2013,3,21,1.6666666666666667,0.0,0.0
3368,2013-03-22,2013,3,22,1.6666666666666667,0.0,0.0
3369,2013-03-23,2013,3,23,3.888888888888889,0.0,0.0
3370,2013-03-24,2013,3,24,4.444444444444445,0.0,0.0
3371,2013-03-25,2013,3,25,3.3333333333333335,0.0,0.17
3372,2013-03-26,2013,3,26,7.222222222222222,0.0,0.0
3373,2013-03-27,2013,3,27,7.222222222222222,0.0,0.0
3374,2013-03-28,2013,3,28,6.666666666666667,0.0,0.0
3375,2013-03-29,2013,3,29,8.88888888888889,0.0,0.0
3376,2013-03-30,2013,3,30,10.0,0.0,0.0
3377,2013-03-31,2013,3,31,9.444444444444445,0.0,0.08
3378,2013-04-01,2013,4,1,10.0,0.0,0.0
3379,2013-04-02,2013,4,2,3.3333333333333335,0.0,0.0
3380,2013-04-03,2013,4,3,4.444444444444445,0.0,0.0
3381,2013-04-04,2013,4,4,6.111111111111111,0.0,0.0
3382,2013-04-05,2013,4,5,11.666666666666666,0.0,0.0
3383,2013-04-06,2013,4,6,6.666666666666667,0.0,0.0
3384,2013-04-07,2013,4,7,8.88888888888889,0.0,0.0
3385,2013-04-08,2013,4,8,16.666666666666668,0.0,0.0
3386,2013-04-09,2013,4,9,19.444444444444443,0.0,0.0
3387,2013-4-10,2013,4,10,18.333333333333332,0.0,0.49
3388,2013-04-11,2013,4,11,12.222222222222221,0.0,0.0
3389,2013-04-12,2013,4,12,6.666666666666667,0.0,0.63
3390,2013-04-13,2013,4,13,10.0,0.0,0.01
3391,2013-04-14,2013,4,14,11.11111111111111,0.0,0.0
3392,2013-04-15,2013,4,15,11.11111111111111,0.0,0.0
3393,2013-04-16,2013,4,16,12.777777777777779,0.0,0.0
3394,2013-04-17,2013,4,17,17.22222222222222,0.0,0.02
3395,2013-04-18,2013,4,18,12.777777777777779,0.0,0.01
3396,2013-04-19,2013,4,19,17.22222222222222,0.0,0.05
3397,2013-04-20,2013,4,20,11.11111111111111,0.0,0.06
3398,2013-04-21,2013,4,21,7.777777777777778,0.0,0.0
3399,2013-04-22,2013,4,22,8.88888888888889,0.0,0.0
3400,2013-04-23,2013,4,23,8.333333333333334,0.0,0.0
3401,2013-04-24,2013,4,24,13.88888888888889,0.0,0.0
3402,2013-04-25,2013,4,25,13.333333333333334,0.0,0.0
3403,2013-04-26,2013,4,26,15.0,0.0,0.0
3404,2013-04-27,2013,4,27,15.555555555555555,0.0,0.0
3405,2013-04-28,2013,4,28,15.555555555555555,0.0,0.0
3406,2013-04-29,2013,4,29,12.777777777777779,0.0,0.04
3407,2013-04-30,2013,4,30,15.555555555555555,0.0,0.0
3408,2013-05-01,2013,5,1,14.444444444444445,0.0,0.0
3409,2013-05-02,2013,5,2,16.11111111111111,0.0,0.0
3410,2013-05-03,2013,5,3,14.444444444444445,0.0,0.0
3411,2013-05-04,2013,5,4,15.0,0.0,0.0
3412,2013-05-05,2013,5,5,12.777777777777779,0.0,0.0
3413,2013-05-06,2013,5,6,14.444444444444445,0.0,0.0
3414,2013-05-07,2013,5,7,17.22222222222222,0.0,0.0
3415,2013-05-08,2013,5,8,15.0,0.0,3.02
3416,2013-05-09,2013,5,9,16.11111111111111,0.0,0.5
3417,2013-5-10,2013,5,10,20.555555555555557,0.0,0.01
3418,2013-05-11,2013,5,11,18.88888888888889,0.0,1.09
3419,2013-05-12,2013,5,12,16.11111111111111,0.0,0.0
3420,2013-05-13,2013,5,13,11.11111111111111,0.0,0.0
3421,2013-05-14,2013,5,14,11.11111111111111,0.0,0.0
3422,2013-05-15,2013,5,15,16.11111111111111,0.0,0.0
3423,2013-05-16,2013,5,16,21.666666666666668,0.0,0.0
3424,2013-05-17,2013,5,17,18.333333333333332,0.0,0.0
3425,2013-05-18,2013,5,18,16.11111111111111,0.0,0.01
3426,2013-05-19,2013,5,19,13.88888888888889,0.0,0.6
3427,2013-05-20,2013,5,20,20.555555555555557,0.0,0.0
3428,2013-05-21,2013,5,21,25.0,0.0,0.0
3429,2013-05-22,2013,5,22,20.555555555555557,0.0,0.0
3430,2013-05-23,2013,5,23,22.22222222222222,0.0,1.81
3431,2013-05-24,2013,5,24,12.777777777777779,0.0,0.3
3432,2013-05-25,2013,5,25,10.0,0.0,0.14
3433,2013-05-26,2013,5,26,13.88888888888889,0.0,0.0
3434,2013-05-27,2013,5,27,16.666666666666668,0.0,0.0
3435,2013-05-28,2013,5,28,16.666666666666668,0.0,0.52
3436,2013-05-29,2013,5,29,21.11111111111111,0.0,0.0
3437,2013-05-30,2013,5,30,27.22222222222222,0.0,0.0
3438,2013-05-31,2013,5,31,28.333333333333332,0.0,0.0
3439,2013-06-01,2013,6,1,27.77777777777778,0.0,0.0
3440,2013-06-02,2013,6,2,26.11111111111111,0.0,0.85
3441,2013-06-03,2013,6,3,22.22222222222222,0.0,0.87
3442,2013-06-04,2013,6,4,18.88888888888889,0.0,0.0
3443,2013-06-05,2013,6,5,18.88888888888889,0.0,0.0
3444,2013-06-06,2013,6,6,18.333333333333332,0.0,0.13
3445,2013-06-07,2013,6,7,16.11111111111111,0.0,4.16
3446,2013-06-08,2013,6,8,19.444444444444443,0.0,0.48
3447,2013-06-09,2013,6,9,22.22222222222222,0.0,0.0
3448,2013-6-10,2013,6,10,18.88888888888889,0.0,1.38
3449,2013-06-11,2013,6,11,22.22222222222222,0.0,0.09
3450,2013-06-12,2013,6,12,21.666666666666668,0.0,0.0
3451,2013-06-13,2013,6,13,16.666666666666668,0.0,1.26
3452,2013-06-14,2013,6,14,17.22222222222222,0.0,0.38
3453,2013-06-15,2013,6,15,21.666666666666668,0.0,0.0
3454,2013-06-16,2013,6,16,22.77777777777778,0.0,0.0
3455,2013-06-17,2013,6,17,25.0,0.0,0.01
3456,2013-06-18,2013,6,18,23.333333333333332,0.0,0.2
3457,2013-06-19,2013,6,19,20.0,0.0,0.0
3458,2013-06-20,2013,6,20,21.666666666666668,0.0,0.0
3459,2013-06-21,2013,6,21,22.77777777777778,0.0,0.0
3460,2013-06-22,2013,6,22,23.88888888888889,0.0,0.0
3461,2013-06-23,2013,6,23,26.11111111111111,0.0,0.0
3462,2013-06-24,2013,6,24,28.333333333333332,0.0,0.0
3463,2013-06-25,2013,6,25,27.77777777777778,0.0,0.0
3464,2013-06-26,2013,6,26,26.666666666666668,0.0,0.05
3465,2013-06-27,2013,6,27,26.666666666666668,0.0,0.24
3466,2013-06-28,2013,6,28,26.11111111111111,0.0,0.0
3467,2013-06-29,2013,6,29,25.0,0.0,0.0
3468,2013-06-30,2013,6,30,26.666666666666668,0.0,0.0
